unitid,year,student fte
119456,2004,1020.0
119465,2004,1050.0
119508,2004,1217.0
119544,2004,289.0
119553,2004,390.0
119605,2004,15112.0
119678,2004,2021.0
119711,2004,567.0
119775,2004,314.0
119827,2004,100.0
119845,2004,178.0
119951,2004,164.0
120023,2004,
120069,2004,103.0
120078,2004,246.0
120087,2004,98.0
120166,2004,272.0
120184,2004,1169.0
120254,2004,1868.0
120272,2004,100.0
120290,2004,4899.0
120333,2004,
120342,2004,14108.0
120403,2004,1030.0
120421,2004,3536.0
120537,2004,843.0
120661,2004,426.0
120698,2004,317.0
120740,2004,95.0
120768,2004,426.0
120795,2004,162.0
120838,2004,140.0
120865,2004,1457.0
120883,2004,5870.0
120944,2004,368.0
120953,2004,1550.0
120971,2004,13953.0
121008,2004,60.0
121017,2004,99.0
121044,2004,14697.0
121071,2004,387.0
121150,2004,6195.0
121178,2004,
121257,2004,897.0
121275,2004,260.0
121309,2004,2844.0
121345,2004,1540.0
121363,2004,2400.0
121381,2004,91.0
121433,2004,133.0
121600,2004,
121619,2004,12001.0
121628,2004,91.0
121691,2004,4467.0
121707,2004,3885.0
121859,2004,22.0
121868,2004,59.0
121886,2004,8763.0
121901,2004,15921.0
121983,2004,409.0
121992,2004,178.0
122117,2004,244.0
122180,2004,11546.0
122205,2004,10290.0
122223,2004,10.0
122250,2004,
122287,2004,199.0
122296,2004,912.0
122320,2004,
122339,2004,7007.0
122366,2004,176.0
122375,2004,11645.0
122384,2004,4523.0
122409,2004,27200.0
122436,2004,6800.0
122454,2004,572.0
122506,2004,319.0
122597,2004,23809.0
122603,2004,319.0
122612,2004,7674.0
122649,2004,142.0
122658,2004,10214.0
122676,2004,
122685,2004,820.0
122694,2004,780.0
122728,2004,353.0
122737,2004,
122746,2004,4336.0
122755,2004,23029.0
122782,2004,
122791,2004,5655.0
122834,2004,253.0
122843,2004,787.0
122852,2004,204.0
122889,2004,9379.0
122931,2004,6650.0
122977,2004,15591.0
123013,2004,13275.0
123095,2004,511.0
123165,2004,833.0
123208,2004,1585.0
123217,2004,6501.0
123280,2004,85.0
123299,2004,4969.0
123341,2004,10427.0
123350,2004,77.0
123396,2004,147.0
123448,2004,112.0
123457,2004,1060.0
123484,2004,1536.0
123493,2004,3132.0
123509,2004,4237.0
123527,2004,7018.0
123554,2004,3580.0
123563,2004,6399.0
123572,2004,7017.0
123581,2004,5.0
123633,2004,665.0
123642,2004,328.0
123651,2004,1811.0
123679,2004,513.0
123800,2004,10443.0
123855,2004,108.0
123916,2004,74.0
123925,2004,
123943,2004,378.0
123952,2004,443.0
123961,2004,29809.0
123970,2004,827.0
124113,2004,2980.0
124283,2004,358.0
124292,2004,331.0
124344,2004,70.0
124399,2004,306.0
124432,2004,
124487,2004,132.0
124557,2004,
124681,2004,2883.0
124706,2004,627.0
124779,2004,72.0
124919,2004,19.0
124937,2004,595.0
125019,2004,
125028,2004,6409.0
125082,2004,149.0
125091,2004,5450.0
125170,2004,1731.0
125222,2004,
125231,2004,13273.0
125462,2004,2969.0
125471,2004,4187.0
125480,2004,248.0
125499,2004,5671.0
125532,2004,542.0
125718,2004,108.0
125727,2004,1365.0
125763,2004,2405.0
125897,2004,1201.0
126012,2004,317.0
126030,2004,370.0
126049,2004,735.0
126076,2004,89.0
126100,2004,
126119,2004,5578.0
126164,2004,52.0
126182,2004,4521.0
126207,2004,2919.0
126261,2004,113.0
126289,2004,4074.0
126359,2004,733.0
126401,2004,599.0
126410,2004,222.0
126562,2004,10708.0
126571,2004,2395.0
126580,2004,6653.0
126605,2004,761.0
126614,2004,28526.0
126669,2004,1332.0
126678,2004,2034.0
126687,2004,454.0
126702,2004,1816.0
126711,2004,3109.0
126748,2004,1073.0
126775,2004,3544.0
126784,2004,120.0
126818,2004,24295.0
126827,2004,1291.0
126854,2004,80.0
126863,2004,2762.0
126872,2004,552.0
126915,2004,576.0
126924,2004,252.0
126942,2004,4596.0
126951,2004,1204.0
126979,2004,636.0
127024,2004,2650.0
127060,2004,8183.0
127158,2004,2480.0
127185,2004,3988.0
127200,2004,8797.0
127219,2004,43.0
127228,2004,155.0
127273,2004,257.0
127316,2004,141.0
127389,2004,650.0
127556,2004,5270.0
127565,2004,15772.0
127617,2004,816.0
127653,2004,1006.0
127680,2004,173.0
127699,2004,117.0
127714,2004,333.0
127732,2004,1555.0
127741,2004,11630.0
127778,2004,1097.0
127787,2004,843.0
127820,2004,6285.0
127839,2004,786.0
127884,2004,3385.0
127909,2004,4060.0
127918,2004,7999.0
127945,2004,406.0
127954,2004,82.0
128036,2004,516.0
128106,2004,4365.0
128151,2004,584.0
128179,2004,613.0
128188,2004,304.0
128203,2004,57.0
128258,2004,1298.0
128300,2004,
128328,2004,4266.0
128337,2004,71.0
128391,2004,2170.0
128425,2004,22.0
128498,2004,2272.0
128540,2004,63.0
128577,2004,832.0
128586,2004,54.0
128674,2004,283.0
128683,2004,489.0
128726,2004,184.0
128744,2004,2538.0
128762,2004,256.0
128771,2004,9520.0
128780,2004,603.0
128896,2004,140.0
128902,2004,1862.0
128957,2004,166.0
129002,2004,184.0
129020,2004,20294.0
129154,2004,461.0
129181,2004,875.0
129215,2004,4323.0
129242,2004,4126.0
129349,2004,94.0
129367,2004,1749.0
129428,2004,332.0
129446,2004,52.0
129482,2004,232.0
129491,2004,67.0
129525,2004,5946.0
129534,2004,156.0
129543,2004,2581.0
129613,2004,1041.0
129640,2004,42.0
129686,2004,104.0
129695,2004,3651.0
129729,2004,3272.0
129756,2004,1366.0
129774,2004,648.0
129808,2004,2040.0
129880,2004,42.0
129923,2004,269.0
129932,2004,273.0
129941,2004,3344.0
129969,2004,159.0
130004,2004,3263.0
130040,2004,850.0
130110,2004,239.0
130129,2004,83.0
130174,2004,808.0
130183,2004,889.0
130217,2004,957.0
130226,2004,6646.0
130253,2004,4381.0
130271,2004,10.0
130314,2004,1280.0
130396,2004,3012.0
130448,2004,201.0
130493,2004,9332.0
130509,2004,310.0
130581,2004,152.0
130590,2004,2140.0
130606,2004,2278.0
130624,2004,994.0
130697,2004,3067.0
130776,2004,4715.0
130785,2004,12.0
130794,2004,11276.0
130837,2004,51.0
130873,2004,133.0
130882,2004,
130891,2004,2269.0
130907,2004,1436.0
130916,2004,4384.0
130934,2004,2901.0
130943,2004,19350.0
130989,2004,596.0
131061,2004,109.0
131098,2004,1766.0
131113,2004,4577.0
131159,2004,9567.0
131283,2004,4862.0
131308,2004,466.0
131399,2004,3273.0
131405,2004,49.0
131450,2004,1489.0
131469,2004,18890.0
131496,2004,12473.0
131511,2004,87.0
131520,2004,10040.0
131566,2004,54.0
131742,2004,1324.0
131788,2004,557.0
131803,2004,12925.0
131830,2004,36.0
131876,2004,1098.0
131973,2004,279.0
132268,2004,351.0
132338,2004,2351.0
132374,2004,896.0
132408,2004,529.0
132471,2004,7282.0
132523,2004,38.0
132602,2004,2763.0
132657,2004,2081.0
132666,2004,40.0
132675,2004,83.0
132693,2004,8449.0
132709,2004,17784.0
132806,2004,349.0
132842,2004,827.0
132851,2004,3632.0
132879,2004,268.0
132903,2004,34806.0
132976,2004,336.0
133021,2004,1510.0
133085,2004,601.0
133155,2004,581.0
133261,2004,
133386,2004,7256.0
133465,2004,397.0
133492,2004,1667.0
133508,2004,6132.0
133526,2004,1189.0
133553,2004,4510.0
133650,2004,12122.0
133669,2004,17758.0
133702,2004,13195.0
133711,2004,2067.0
133739,2004,177.0
133809,2004,494.0
133845,2004,397.0
133854,2004,367.0
133863,2004,505.0
133872,2004,1103.0
133881,2004,3554.0
133942,2004,75.0
133951,2004,25723.0
133960,2004,550.0
133979,2004,2119.0
133997,2004,2460.0
134079,2004,2110.0
134097,2004,34268.0
134112,2004,789.0
134121,2004,177.0
134130,2004,44371.0
134149,2004,1062.0
134228,2004,24.0
134237,2004,5027.0
134291,2004,596.0
134307,2004,189.0
134343,2004,3748.0
134422,2004,130.0
134495,2004,12043.0
134510,2004,113.0
134574,2004,203.0
134608,2004,6855.0
134680,2004,1978.0
134714,2004,99.0
134811,2004,1179.0
134875,2004,345.0
134909,2004,565.0
134945,2004,2335.0
135063,2004,356.0
135081,2004,5466.0
135124,2004,252.0
135142,2004,238.0
135160,2004,1740.0
135179,2004,507.0
135188,2004,1988.0
135267,2004,484.0
135276,2004,554.0
135294,2004,768.0
135337,2004,178.0
135364,2004,572.0
135391,2004,5682.0
135407,2004,1320.0
135416,2004,604.0
135434,2004,368.0
135522,2004,723.0
135610,2004,181.0
135647,2004,1059.0
135717,2004,35010.0
135726,2004,14312.0
135735,2004,1122.0
135771,2004,797.0
135939,2004,685.0
135957,2004,729.0
136011,2004,816.0
136048,2004,126.0
136066,2004,1370.0
136075,2004,156.0
136109,2004,52.0
136145,2004,812.0
136172,2004,11598.0
136206,2004,878.0
136215,2004,16843.0
136233,2004,4369.0
136288,2004,1120.0
136303,2004,345.0
136330,2004,2828.0
136358,2004,12299.0
136400,2004,4036.0
136473,2004,6616.0
136491,2004,1619.0
136516,2004,3700.0
136659,2004,176.0
136701,2004,76.0
136738,2004,616.0
136747,2004,238.0
136765,2004,414.0
136774,2004,991.0
136783,2004,80.0
136826,2004,719.0
136950,2004,3168.0
136996,2004,76.0
137023,2004,471.0
137032,2004,9585.0
137078,2004,14505.0
137087,2004,1255.0
137096,2004,9722.0
137120,2004,655.0
137148,2004,1601.0
137209,2004,7060.0
137245,2004,1122.0
137272,2004,61.0
137281,2004,2721.0
137315,2004,1575.0
137351,2004,32880.0
137421,2004,
137476,2004,2289.0
137537,2004,150.0
137546,2004,3294.0
137564,2004,1895.0
137591,2004,103.0
137625,2004,46.0
137713,2004,96.0
137759,2004,8486.0
137777,2004,44.0
137801,2004,1196.0
137810,2004,659.0
137847,2004,4333.0
137856,2004,302.0
137865,2004,271.0
137892,2004,627.0
137953,2004,381.0
137962,2004,163.0
138132,2004,61.0
138187,2004,17864.0
138275,2004,926.0
138284,2004,355.0
138293,2004,601.0
138309,2004,395.0
138336,2004,258.0
138354,2004,7442.0
138372,2004,457.0
138479,2004,670.0
138488,2004,251.0
138497,2004,281.0
138558,2004,2523.0
138594,2004,868.0
138600,2004,972.0
138655,2004,170.0
138664,2004,54.0
138682,2004,1845.0
138691,2004,2650.0
138716,2004,3129.0
138725,2004,19666.0
138761,2004,314.0
138789,2004,5138.0
138813,2004,2452.0
138822,2004,473.0
138840,2004,2107.0
138868,2004,400.0
138877,2004,310.0
138901,2004,1172.0
138938,2004,164.0
138947,2004,4216.0
138956,2004,2853.0
138983,2004,4884.0
139010,2004,1607.0
139074,2004,419.0
139092,2004,98.0
139126,2004,862.0
139144,2004,1907.0
139153,2004,387.0
139199,2004,1584.0
139205,2004,953.0
139214,2004,147.0
139250,2004,1612.0
139278,2004,1447.0
139311,2004,4208.0
139348,2004,253.0
139357,2004,2370.0
139366,2004,5541.0
139384,2004,1655.0
139393,2004,1284.0
139463,2004,2775.0
139506,2004,101.0
139533,2004,3661.0
139579,2004,653.0
139621,2004,1034.0
139630,2004,687.0
139658,2004,11279.0
139700,2004,2335.0
139719,2004,2283.0
139746,2004,87.0
139755,2004,15789.0
139764,2004,1902.0
139773,2004,4279.0
139861,2004,4762.0
139898,2004,2258.0
139904,2004,986.0
139931,2004,14374.0
139940,2004,21437.0
139959,2004,30388.0
139968,2004,2684.0
139986,2004,2084.0
139995,2004,229.0
140003,2004,186.0
140012,2004,2722.0
140076,2004,814.0
140085,2004,1682.0
140146,2004,402.0
140164,2004,13854.0
140191,2004,271.0
140234,2004,973.0
140243,2004,1768.0
140252,2004,1087.0
140304,2004,3556.0
140322,2004,3799.0
140331,2004,3068.0
140340,2004,206.0
140401,2004,2025.0
140438,2004,
140447,2004,6209.0
140483,2004,2001.0
140553,2004,2793.0
140562,2004,245.0
140599,2004,1214.0
140669,2004,3836.0
140678,2004,1314.0
140696,2004,951.0
140711,2004,37.0
140720,2004,836.0
140809,2004,585.0
140818,2004,1705.0
140827,2004,172.0
140872,2004,1003.0
140942,2004,2318.0
140951,2004,6364.0
140960,2004,2415.0
140988,2004,2518.0
140997,2004,1044.0
141006,2004,1178.0
141015,2004,207.0
141060,2004,2123.0
141097,2004,2857.0
141121,2004,443.0
141158,2004,1014.0
141167,2004,728.0
141185,2004,795.0
141228,2004,1142.0
141237,2004,339.0
141255,2004,1476.0
141264,2004,8854.0
141273,2004,1048.0
141307,2004,587.0
141325,2004,555.0
141334,2004,8399.0
141361,2004,570.0
141468,2004,753.0
141486,2004,2194.0
141565,2004,2915.0
141574,2004,17103.0
141583,2004,251.0
141608,2004,42.0
141644,2004,5699.0
141671,2004,83.0
141680,2004,2574.0
141796,2004,4290.0
141802,2004,655.0
141811,2004,3816.0
141839,2004,1779.0
141848,2004,118.0
141857,2004,79.0
141936,2004,
141945,2004,202.0
141963,2004,
141981,2004,525.0
141990,2004,1134.0
142054,2004,324.0
142090,2004,106.0
142115,2004,13923.0
142124,2004,94.0
142179,2004,600.0
142276,2004,10846.0
142285,2004,11014.0
142294,2004,785.0
142328,2004,2731.0
142337,2004,401.0
142407,2004,48.0
142416,2004,31.0
142443,2004,3353.0
142461,2004,1466.0
142489,2004,92.0
142522,2004,10928.0
142559,2004,4494.0
142832,2004,328.0
142869,2004,56.0
142878,2004,80.0
142887,2004,316.0
142957,2004,
143048,2004,2497.0
143075,2004,551.0
143084,2004,2276.0
143118,2004,2468.0
143163,2004,34.0
143181,2004,46.0
143215,2004,8283.0
143233,2004,53.0
143279,2004,4300.0
143288,2004,585.0
143297,2004,215.0
143303,2004,19.0
143358,2004,5542.0
143376,2004,42.0
143464,2004,103.0
143473,2004,79.0
143482,2004,29.0
143491,2004,153.0
143507,2004,32.0
143516,2004,63.0
143534,2004,32.0
143543,2004,70.0
143552,2004,132.0
143613,2004,2249.0
143659,2004,311.0
143695,2004,25.0
143853,2004,1757.0
143880,2004,168.0
143941,2004,
143978,2004,775.0
144005,2004,4832.0
144014,2004,135.0
144050,2004,12340.0
144157,2004,3807.0
144166,2004,4809.0
144175,2004,3546.0
144184,2004,6238.0
144193,2004,6141.0
144209,2004,5058.0
144218,2004,5928.0
144281,2004,9330.0
144351,2004,1473.0
144467,2004,990.0
144485,2004,408.0
144500,2004,
144564,2004,1640.0
144573,2004,40.0
144616,2004,31.0
144740,2004,19014.0
144759,2004,9024.0
144777,2004,
144795,2004,52.0
144838,2004,
144856,2004,14.0
144865,2004,17102.0
144883,2004,1026.0
144892,2004,10386.0
144944,2004,5867.0
144962,2004,2344.0
144971,2004,505.0
145099,2004,61.0
145239,2004,251.0
145275,2004,236.0
145309,2004,57.0
145336,2004,2979.0
145354,2004,55.0
145372,2004,1225.0
145406,2004,81.0
145424,2004,76.0
145433,2004,72.0
145460,2004,1100.0
145497,2004,393.0
145521,2004,1606.0
145558,2004,1592.0
145600,2004,22039.0
145619,2004,2310.0
145628,2004,591.0
145637,2004,38732.0
145646,2004,2113.0
145682,2004,7314.0
145691,2004,1028.0
145707,2004,1101.0
145725,2004,5093.0
145761,2004,
145770,2004,727.0
145813,2004,18896.0
145831,2004,2571.0
145886,2004,67.0
146010,2004,2668.0
146205,2004,4260.0
146214,2004,34.0
146241,2004,1346.0
146278,2004,1621.0
146296,2004,7386.0
146339,2004,1015.0
146348,2004,2013.0
146366,2004,2860.0
146393,2004,508.0
146418,2004,2689.0
146427,2004,1189.0
146454,2004,63.0
146472,2004,8224.0
146481,2004,1383.0
146490,2004,302.0
146506,2004,4504.0
146524,2004,20.0
146533,2004,126.0
146603,2004,4079.0
146612,2004,3413.0
146621,2004,43.0
146667,2004,843.0
146676,2004,1123.0
146685,2004,4161.0
146700,2004,524.0
146719,2004,12243.0
146728,2004,258.0
146755,2004,112.0
146791,2004,281.0
146807,2004,66.0
146816,2004,178.0
146825,2004,634.0
146977,2004,233.0
147004,2004,3179.0
147013,2004,1881.0
147031,2004,86.0
147129,2004,
147165,2004,321.0
147244,2004,2607.0
147341,2004,1249.0
147369,2004,
147378,2004,9733.0
147396,2004,121.0
147411,2004,2213.0
147439,2004,99.0
147518,2004,54.0
147536,2004,4647.0
147590,2004,431.0
147642,2004,65.0
147660,2004,2046.0
147679,2004,1996.0
147697,2004,
147703,2004,20875.0
147749,2004,734.0
147767,2004,15826.0
147776,2004,8126.0
147800,2004,5862.0
147819,2004,63.0
147828,2004,3209.0
147916,2004,6266.0
147970,2004,184.0
148007,2004,2953.0
148016,2004,537.0
148098,2004,37.0
148131,2004,1089.0
148140,2004,201.0
148177,2004,2095.0
148256,2004,2218.0
148292,2004,1745.0
148335,2004,5232.0
148380,2004,5580.0
148399,2004,373.0
148405,2004,1091.0
148432,2004,
148487,2004,4523.0
148496,2004,2116.0
148511,2004,1140.0
148575,2004,219.0
148584,2004,2455.0
148593,2004,80.0
148627,2004,3791.0
148654,2004,2846.0
148672,2004,1622.0
148724,2004,105.0
148821,2004,1243.0
148849,2004,106.0
148876,2004,1398.0
148885,2004,244.0
148919,2004,32.0
148937,2004,1879.0
148955,2004,76.0
148973,2004,32.0
148982,2004,111.0
148991,2004,1524.0
149019,2004,365.0
149028,2004,100.0
149204,2004,81.0
149222,2004,18981.0
149231,2004,11310.0
149240,2004,
149310,2004,243.0
149329,2004,72.0
149365,2004,4249.0
149499,2004,33.0
149505,2004,1122.0
149514,2004,2085.0
149532,2004,7767.0
149550,2004,162.0
149587,2004,
149639,2004,134.0
149727,2004,4621.0
149763,2004,108.0
149772,2004,11931.0
149781,2004,2726.0
149842,2004,9087.0
150048,2004,494.0
150066,2004,2354.0
150075,2004,24.0
150127,2004,28.0
150136,2004,18496.0
150145,2004,1632.0
150163,2004,4093.0
150172,2004,798.0
150215,2004,209.0
150251,2004,115.0
150288,2004,342.0
150303,2004,54.0
150400,2004,2372.0
150428,2004,47.0
150437,2004,57.0
150455,2004,1258.0
150525,2004,62.0
150534,2004,2415.0
150561,2004,644.0
150604,2004,958.0
150640,2004,19.0
150668,2004,846.0
150677,2004,1110.0
150695,2004,110.0
150710,2004,123.0
150756,2004,1056.0
150765,2004,59.0
150774,2004,399.0
150853,2004,51.0
150941,2004,856.0
150978,2004,2415.0
150987,2004,6072.0
150996,2004,1084.0
151005,2004,3535.0
151014,2004,1651.0
151023,2004,3271.0
151032,2004,3222.0
151041,2004,1599.0
151050,2004,2465.0
151069,2004,2861.0
151078,2004,850.0
151087,2004,2689.0
151096,2004,992.0
151102,2004,8758.0
151111,2004,22214.0
151157,2004,237.0
151166,2004,678.0
151184,2004,146.0
151193,2004,265.0
151209,2004,325.0
151236,2004,233.0
151245,2004,192.0
151263,2004,3210.0
151290,2004,2319.0
151306,2004,8524.0
151324,2004,9714.0
151333,2004,2024.0
151342,2004,5217.0
151351,2004,34913.0
151360,2004,3644.0
151379,2004,4454.0
151388,2004,1784.0
151458,2004,494.0
151467,2004,293.0
151485,2004,
151494,2004,757.0
151500,2004,524.0
151519,2004,1352.0
151537,2004,103.0
151564,2004,33.0
151607,2004,47.0
151616,2004,432.0
151625,2004,427.0
151652,2004,113.0
151661,2004,1333.0
151777,2004,1043.0
151786,2004,1333.0
151801,2004,10765.0
151810,2004,412.0
151829,2004,80.0
151865,2004,111.0
151874,2004,126.0
151944,2004,521.0
151962,2004,107.0
152044,2004,65.0
152080,2004,11305.0
152099,2004,1748.0
152150,2004,23.0
152220,2004,531.0
152248,2004,6586.0
152266,2004,2608.0
152275,2004,148.0
152309,2004,75.0
152318,2004,1841.0
152327,2004,65.0
152336,2004,1577.0
152363,2004,882.0
152381,2004,986.0
152390,2004,1396.0
152415,2004,310.0
152424,2004,346.0
152451,2004,117.0
152497,2004,210.0
152530,2004,1854.0
152567,2004,1105.0
152600,2004,3733.0
152628,2004,62.0
152637,2004,6231.0
152673,2004,849.0
152798,2004,359.0
152822,2004,774.0
152992,2004,1010.0
153001,2004,2552.0
153038,2004,29.0
153074,2004,152.0
153083,2004,175.0
153092,2004,17.0
153108,2004,1548.0
153126,2004,1028.0
153144,2004,1272.0
153162,2004,1149.0
153171,2004,35.0
153214,2004,9280.0
153241,2004,77.0
153250,2004,1252.0
153269,2004,4397.0
153278,2004,1280.0
153296,2004,762.0
153302,2004,247.0
153311,2004,4670.0
153320,2004,417.0
153339,2004,24.0
153366,2004,1783.0
153375,2004,1485.0
153384,2004,1540.0
153409,2004,328.0
153418,2004,592.0
153427,2004,214.0
153445,2004,4026.0
153463,2004,
153472,2004,2970.0
153524,2004,3413.0
153533,2004,2089.0
153542,2004,28.0
153588,2004,18.0
153597,2004,164.0
153603,2004,24339.0
153621,2004,647.0
153630,2004,3404.0
153658,2004,24947.0
153737,2004,10682.0
153746,2004,101.0
153764,2004,220.0
153773,2004,101.0
153782,2004,44.0
153825,2004,1632.0
153834,2004,2527.0
153861,2004,643.0
153922,2004,1082.0
153977,2004,508.0
154004,2004,1066.0
154013,2004,1184.0
154022,2004,429.0
154059,2004,2178.0
154095,2004,11515.0
154101,2004,1248.0
154110,2004,3161.0
154129,2004,697.0
154156,2004,1194.0
154165,2004,72.0
154174,2004,2012.0
154208,2004,128.0
154235,2004,2848.0
154262,2004,110.0
154332,2004,79.0
154341,2004,141.0
154350,2004,1654.0
154378,2004,2289.0
154396,2004,873.0
154439,2004,5.0
154448,2004,136.0
154457,2004,63.0
154466,2004,65.0
154484,2004,16.0
154493,2004,3386.0
154509,2004,63.0
154518,2004,579.0
154527,2004,1756.0
154536,2004,171.0
154545,2004,55.0
154572,2004,3289.0
154590,2004,1645.0
154633,2004,77.0
154642,2004,1525.0
154651,2004,48.0
154688,2004,823.0
154697,2004,2076.0
154712,2004,1253.0
154721,2004,570.0
154749,2004,490.0
154767,2004,322.0
154776,2004,334.0
154794,2004,75.0
154800,2004,5272.0
154819,2004,158.0
154837,2004,69.0
154855,2004,311.0
154907,2004,1560.0
154925,2004,1140.0
154934,2004,1104.0
154943,2004,74.0
154952,2004,3046.0
154970,2004,88.0
154998,2004,1227.0
155007,2004,415.0
155025,2004,4844.0
155052,2004,261.0
155061,2004,6120.0
155070,2004,171.0
155089,2004,2461.0
155098,2004,1166.0
155104,2004,1379.0
155140,2004,894.0
155159,2004,36.0
155177,2004,432.0
155186,2004,1635.0
155195,2004,2899.0
155201,2004,691.0
155210,2004,10485.0
155265,2004,523.0
155283,2004,461.0
155292,2004,3097.0
155317,2004,23528.0
155326,2004,1634.0
155335,2004,1631.0
155353,2004,51.0
155399,2004,20231.0
155414,2004,687.0
155423,2004,397.0
155441,2004,42.0
155450,2004,755.0
155478,2004,208.0
155487,2004,338.0
155496,2004,289.0
155511,2004,446.0
155520,2004,1684.0
155566,2004,1088.0
155593,2004,477.0
155609,2004,207.0
155618,2004,272.0
155627,2004,434.0
155636,2004,292.0
155681,2004,5850.0
155715,2004,909.0
155812,2004,580.0
155830,2004,234.0
155858,2004,1043.0
155867,2004,54.0
155876,2004,178.0
155900,2004,960.0
155937,2004,457.0
155946,2004,129.0
155973,2004,524.0
156082,2004,5780.0
156107,2004,543.0
156125,2004,10509.0
156134,2004,395.0
156189,2004,599.0
156213,2004,1200.0
156222,2004,1236.0
156231,2004,1690.0
156240,2004,703.0
156277,2004,137.0
156286,2004,2314.0
156295,2004,1532.0
156310,2004,201.0
156338,2004,1241.0
156356,2004,554.0
156365,2004,1624.0
156392,2004,2112.0
156408,2004,1066.0
156417,2004,178.0
156426,2004,34.0
156444,2004,22.0
156471,2004,47.0
156541,2004,1525.0
156611,2004,20.0
156620,2004,13221.0
156648,2004,2343.0
156657,2004,844.0
156675,2004,40.0
156727,2004,160.0
156745,2004,1517.0
156754,2004,42.0
156790,2004,2524.0
156842,2004,28.0
156851,2004,1066.0
156860,2004,1965.0
156903,2004,79.0
156921,2004,5994.0
156930,2004,1683.0
156949,2004,18.0
156967,2004,24.0
157021,2004,1790.0
157030,2004,76.0
157058,2004,1935.0
157076,2004,656.0
157085,2004,22841.0
157100,2004,578.0
157173,2004,6546.0
157207,2004,77.0
157216,2004,1728.0
157234,2004,
157270,2004,529.0
157289,2004,16923.0
157298,2004,140.0
157304,2004,2313.0
157322,2004,1096.0
157331,2004,1200.0
157359,2004,759.0
157377,2004,1031.0
157386,2004,7676.0
157395,2004,35.0
157401,2004,8528.0
157438,2004,1333.0
157447,2004,11266.0
157456,2004,63.0
157465,2004,314.0
157483,2004,2159.0
157508,2004,26.0
157535,2004,1036.0
157553,2004,1948.0
157599,2004,68.0
157605,2004,440.0
157614,2004,181.0
157632,2004,576.0
157650,2004,72.0
157669,2004,74.0
157678,2004,119.0
157696,2004,400.0
157711,2004,3903.0
157739,2004,2805.0
157748,2004,2461.0
157757,2004,1306.0
157766,2004,1113.0
157793,2004,4081.0
157809,2004,1303.0
157818,2004,1107.0
157827,2004,45.0
157845,2004,
157854,2004,
157863,2004,757.0
157942,2004,1644.0
157951,2004,15636.0
158079,2004,27.0
158088,2004,342.0
158158,2004,149.0
158219,2004,148.0
158237,2004,244.0
158246,2004,312.0
158282,2004,60.0
158307,2004,222.0
158325,2004,53.0
158334,2004,34.0
158343,2004,94.0
158352,2004,699.0
158431,2004,3035.0
158440,2004,217.0
158477,2004,947.0
158538,2004,45.0
158583,2004,134.0
158617,2004,103.0
158644,2004,84.0
158662,2004,10499.0
158723,2004,127.0
158769,2004,330.0
158778,2004,51.0
158787,2004,78.0
158802,2004,2012.0
158884,2004,1653.0
158893,2004,209.0
158936,2004,252.0
158945,2004,445.0
158954,2004,48.0
159009,2004,4691.0
159018,2004,291.0
159027,2004,96.0
159045,2004,176.0
159090,2004,164.0
159197,2004,300.0
159249,2004,125.0
159258,2004,318.0
159267,2004,239.0
159319,2004,118.0
159328,2004,73.0
159373,2004,2086.0
159382,2004,2144.0
159391,2004,30035.0
159407,2004,2239.0
159416,2004,3429.0
159443,2004,671.0
159513,2004,114.0
159522,2004,93.0
159531,2004,46.0
159568,2004,985.0
159601,2004,10.0
159638,2004,
159647,2004,9830.0
159656,2004,4560.0
159692,2004,87.0
159717,2004,7524.0
159780,2004,
159799,2004,
159823,2004,249.0
159939,2004,13594.0
159948,2004,1951.0
159966,2004,6425.0
159984,2004,105.0
159993,2004,7709.0
160001,2004,124.0
160010,2004,466.0
160029,2004,129.0
160038,2004,8528.0
160047,2004,247.0
160065,2004,1091.0
160074,2004,1218.0
160117,2004,36.0
160126,2004,15.0
160135,2004,27.0
160144,2004,22.0
160199,2004,61.0
160214,2004,95.0
160250,2004,516.0
160311,2004,269.0
160320,2004,113.0
160348,2004,29.0
160366,2004,139.0
160384,2004,108.0
160409,2004,108.0
160427,2004,719.0
160436,2004,325.0
160445,2004,60.0
160454,2004,316.0
160472,2004,119.0
160481,2004,484.0
160524,2004,406.0
160533,2004,
160560,2004,165.0
160579,2004,1089.0
160597,2004,48.0
160612,2004,13126.0
160621,2004,8522.0
160630,2004,2970.0
160649,2004,1902.0
160658,2004,14476.0
160667,2004,444.0
160676,2004,532.0
160685,2004,232.0
160694,2004,309.0
160719,2004,162.0
160755,2004,11156.0
160816,2004,104.0
160843,2004,163.0
160870,2004,122.0
160904,2004,3977.0
160913,2004,304.0
160940,2004,545.0
160959,2004,274.0
160968,2004,77.0
160977,2004,1743.0
160995,2004,267.0
161004,2004,1672.0
161022,2004,59.0
161059,2004,22.0
161077,2004,1212.0
161086,2004,1821.0
161138,2004,1335.0
161165,2004,1625.0
161192,2004,972.0
161208,2004,68.0
161217,2004,3211.0
161226,2004,2175.0
161235,2004,903.0
161244,2004,784.0
161253,2004,9672.0
161280,2004,
161299,2004,814.0
161341,2004,1356.0
161378,2004,18.0
161448,2004,
161457,2004,2726.0
161484,2004,741.0
161493,2004,340.0
161509,2004,447.0
161518,2004,2144.0
161527,2004,72.0
161545,2004,2796.0
161554,2004,7979.0
161563,2004,706.0
161572,2004,517.0
161581,2004,322.0
